"id","price.avg","brand","colors","imageURLs"
"AVpgwFmx1cnluZ0-558g",62,"G BY GUESS","Black","https://i5.walmartimages.com/asr/d3f7cb6a-1a2b-4803-ad77-01f0fe2bd913_1.e7ce18bc1e114bb45a9ef66fbae1d39b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphFx7a1cnluZ0--MKn",62,"New Balance","Green","https://i5.walmartimages.com/asr/37f6acac-1a09-4821-bdde-24ecdf7ad2a8_1.1f1d2ad4f544d03c00462782d942ae81.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpi4J8lilAPnD_xIUUz",62,"Caparros","Silver","https://i5.walmartimages.com/asr/412c3268-ad4a-4ac1-a112-010531620107_1.54c00624c275e9e41d5d8156e8f4bcc0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpiScELilAPnD_xCs8Z",62,"Caparros","Silver","https://i5.walmartimages.com/asr/2b1d34cf-50f0-4f21-80e8-8032be3221d1_1.1717ee90e00b36b9354bb544c6a76e76.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpitRqD1cnluZ0-P6tw",62,"Me Too","","http://i5.walmartimages.com/dfw/dce07b8c-c85a/k2-_cf8ff7f6-c116-46c8-8e4b-fe22db8f33c0.v1.jpg"
"AVpe-EDs1cnluZ0-a_33",61,"Nine West","Black","https://i5.walmartimages.com/asr/87de7121-736a-4691-a3ef-d794903eab95_1.fd74d656d78d6dc1ec003af592e2cf2a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe4SFO1cnluZ0-Y27E",61,"Blue Tongue","Black","http://ecx.images-amazon.com/images/I/31jXYPpOcZL._SY300_QL70_.jpg,http://ecx.images-amazon.com/images/I/31jXYPpOcZL._SS40_.jpg,https://i5.walmartimages.com/asr/24a5884d-e0fb-4244-9392-83afd369901e_1.8e2da0d3b56beb8779bc72cda18033d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe5Qrv1cnluZ0-ZPQE",61,"Easy Spirit","","https://i5.walmartimages.com/asr/b57ed02f-448a-4761-9caa-2ce04d2aeb3f_1.38674ee2614acf236fba82051b08d4ef.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe62Pf1cnluZ0-Z1Gu",61,"Nine West","Black","https://i5.walmartimages.com/asr/1e01812e-4318-4860-9c1c-ba09865d1eca_1.f98ed1182309c3944f5ee79cd6e24b7f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe7s-s1cnluZ0-aI97",61,"Ramon Tenza","","https://i5.walmartimages.com/asr/fd3672d2-bea6-4cab-a826-a6e851f6a342_1.6ac5e605ffcab93db48af3b064230a67.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe8KSW1cnluZ0-aTmk",61,"Eric Michael","","https://i5.walmartimages.com/asr/43627816-6443-4e2d-9953-6f1ad987837f_1.7e1553539a47e967d3d54065f5d3b3bd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe8Nlx1cnluZ0-aUyt",61,"White Mountain","","http://i5.walmartimages.com/asr/e70cf24a-7afe-4f31-9814-c4f7b3bd2f0b_1.49e36ff76a5110b6a70c60633d83c02a.jpeg?odnHeight=450&odnWidth=450"
"AVpe9jn21cnluZ0-a0MR",61,"Jessica Simpson","Green,Pastel Green","http://i.ebayimg.com/images/g/dO8AAOxyNThTclNW/s-l300.jpg,http://i.ebayimg.com/images/g/dO8AAOxyNThTclNW/s-l64.jpg,http://i.ebayimg.com/images/g/rZIAAMXQh8NTclNY/s-l64.jpg"
"AVpe9ZflLJeJML43zO_H",61,"Easy Spirit e360","","https://i5.walmartimages.com/asr/2ee343e4-9785-441b-9df4-a16015bbe3da_1.e458af4e974b0a62a030932cc4fd1444.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf_v31ilAPnD_xlt-3",61,"Nine West","Black","https://i5.walmartimages.com/asr/10a195d0-5895-4f39-a9e7-121bc57ed089_1.22b7c45ddc96d1d13c374512eaf1bb7f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf1FWlLJeJML43EgcK",61,"Easy Spirit","","https://i5.walmartimages.com/asr/82440b44-dd0c-4c2d-9f41-a1e588c7cd86_1.d5f5ad0607ffc02b3a0eecb891a3cedc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf2ZnDilAPnD_xjaRi",61,"Tommy Hilfiger","","https://i5.walmartimages.com/asr/994bd56b-b91c-456e-82ff-b7d95159d6da_1.26a8abf7132edc6796fa4d585ec098c7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf3gqf1cnluZ0-stk4",61,"DV By Dolce Vita","","https://i5.walmartimages.com/asr/ad0822d7-7168-4226-8c82-f35747ce42af_1.28e274b915fe8bedd41ed44fb1235b0e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf42D81cnluZ0-tDOA",61,"Tommy Bahama","","https://i5.walmartimages.com/asr/d58e6198-0100-4587-8350-8880da5ccf53_1.bc5ab99a474fd5a3282ed8ad8b8f0288.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfBgNX1cnluZ0-cN49",61,"Nina","Silver","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7509860515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FJXkMCnOvQIEqgGKrlrwwl9t3gxHbcDPZ-14.jpg&d=7ca8ce1f4a9221664e3659c5c8bec855d419dca3,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7509860715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FjimzNWS25tLmq9XOlZ2OPhcrD7z35s75-14.jpg&d=7dc3d55cbc69584cb4f315c95defe535a08c2e77,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7509860615?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FejrMhlH4p9VPSeiPrml61Uw9bp5efpsd-14.jpg&d=5e6b84b86ef1473f07320dd9fde1a7d55d08ba9b,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7509860415?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F57GTnJ4KPscG1lrJqnp6lYbZv1cSXM9l-14.jpg&d=6419909bcf132da9d9586a890a9f83944896b5b7,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7795782915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FpKEtge3Whwho8jTC1cGjqaLN9iV3TkFa-14.jpg&d=efd695e990d220d4377dbb93f9e2418842f90c24"
"AVpfBWQQLJeJML430ow_",61,"Nina","","https://i5.walmartimages.com/asr/a1484726-53ca-4b6a-b652-ecfb89a6cf11_1.74a636c37bba10f32f7187d04076d3a4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfElwFLJeJML431wZQ",61,"Caparros","","https://i5.walmartimages.com/asr/95764fc4-f2fd-4428-bb94-b966fcd6530f_1.1e026163851768db067067d145d28267.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfGtrs1cnluZ0-eAiP",61,"Nine West","Black","https://i5.walmartimages.com/asr/a276b6da-9e96-4516-a136-cc92e2eefc0b_1.1f6bfd446f2616d28a3608d29e7b8607.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfIiN51cnluZ0-en3T",61,"Calvin Klein","","https://i5.walmartimages.com/asr/d8c2c442-05f8-4f76-9e2c-609b695c4999_1.121005f583a9daa1568e74d411ec4c13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfJaR4LJeJML433ZD1",61,"Franco Sarto","Black","https://i5.walmartimages.com/asr/e2bff06f-6fc3-4b15-a95d-51b7bf2a777f_1.242425ea943b5d8c75e2f08b82a23dcd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfjAyeLJeJML43_LJw",61,"Emu Australia","Beige","https://i5.walmartimages.com/asr/60773165-eed8-4da5-bf2e-af3606c6a168_1.49d7cc8fe8fb3a3364c92ec2533feb20.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpflsxuilAPnD_xejXr",61,"Reebok","","https://i5.walmartimages.com/asr/263b7c1a-fd11-4673-bcfb-35189d2e6e35_1.fec685aa854d5b21955ca7d2ea9e58d8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpflX_81cnluZ0-ncpJ",61,"Nine West","Black","https://i5.walmartimages.com/asr/cf451125-3e5f-4ba8-ace7-a275d51282f4_1.6d9e07d665bf99e5de8175062a262a39.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpflzUjilAPnD_xelMv",61,"Nina","Red","https://i5.walmartimages.com/asr/4aa0d151-757e-43c0-bb2a-96a996f68d94_1.ee492ee93189b58db905d236864cdda8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfmySWilAPnD_xe4gZ",61,"Nina","Beige","https://i5.walmartimages.com/asr/decaa79f-3498-4d56-9706-ecafcb1ac8fc_1.467bb52802da24c095087051fa7a14e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfnKrz1cnluZ0-n_bq",61,"Nine West","Black","https://i5.walmartimages.com/asr/ead25ca9-24a3-4798-9fd8-ab10b04e0c9c_1.2f8004c674bba434e63babdcea31ffba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfO1vgilAPnD_xXu0I",61,"Easy Spirit e360","Black","https://i5.walmartimages.com/asr/976b749a-072d-4be4-8461-82e9ffb13692_1.fd853bc307d1b7f6dbbadfa861ae4010.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfpPfGLJeJML43BEDh",61,"Patagonia","Brown","https://i5.walmartimages.com/asr/2d181a78-e431-43b1-a33a-3b64fb490a15_1.8dc858df9a4a648cb4538dcc523c04f1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfPqI_1cnluZ0-g-d3",61,"Under Armour","","https://i5.walmartimages.com/asr/c1816464-c3b3-46dc-b832-58539afc4d4f_1.db912ed73c4fc440fc67892c55b1936d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfSdBv1cnluZ0-h4Jk",61,"BareTraps","Brown","https://i5.walmartimages.com/asr/80c4231c-d7c6-4d38-94f6-f95fcca0c055_1.9b38914239267f2f11017947bd3a5d84.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfVNUmilAPnD_xZyn-",61,"Easy Spirit","","https://i5.walmartimages.com/asr/fc842c8d-0715-487e-9c98-d7c2a30a30e0_1.cf7a27f92c105fcbcfd7f89334c24298.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfw66GilAPnD_xh149",61,"Magdesians","","https://i5.walmartimages.com/asr/f16883d9-655b-4df5-a762-8dd583d73451_1.795f1fbe7e279235a3e7db85c4e7c8c4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfWhRQilAPnD_xaNSq",61,"Mia","","https://i5.walmartimages.com/asr/01ce9ca9-0ae5-47d1-8c83-d36b45951025_1.0b3481f3e44777c52ccb44f8020fdf25.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfYqM61cnluZ0-j1gj",61,"Circa Joan & David","","https://i5.walmartimages.com/asr/8972c55a-905c-4b49-b569-ae4930a8080a_1.8751c87918d98803c715b47b92d75763.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpg5Unx1cnluZ0-7qaR",61,"New Balance","","https://i5.walmartimages.com/asr/183b640b-b0a8-40f6-ad15-8a6161e49e91_1.2d930158f7be8af3973aa61f418f8125.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgBs4xLJeJML43Htb8",61,"Bearpaw","Charcoal,Black,Black Distressed,Hickory,Gray","https://i5.walmartimages.com/asr/cfce4b3a-95cc-4826-8af2-4f4f8ab092b6_1.63b45ad0b633bc99b243c23e8efd83b6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgCuDC1cnluZ0-vhMa",61,"Anne Klein AK","Beige","https://i5.walmartimages.com/asr/d59a9e96-1307-42ea-92bb-81143d6dbdc7_1.30c2b0aa9308b6ed98ef5deca5e75033.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgFJYT1cnluZ0-wKG7",61,"Steven Steve Madden","Gold","http://i.ebayimg.com/images/g/QeYAAOSwcBhWYHo3/s-l64.jpg,http://i.ebayimg.com/images/g/PawAAOSwbdpWYHo2/s-l300.jpg,http://i.ebayimg.com/images/g/Iy4AAOSwwE5WYHo3/s-l64.jpg,http://i.ebayimg.com/00/z/05gAAOSwEeFVOUUq/$_10.png,http://i.ebayimg.com/images/g/HKsAAOSw7FRWYHo2/s-l64.jpg,http://i.ebayimg.com/images/g/mIsAAOSwnH1WYHo2/s-l64.jpg,http://i.ebayimg.com/images/g/PawAAOSwbdpWYHo2/s-l64.jpg"
"AVpgHjs_1cnluZ0-wwFx",61,"Impo","Red","https://i5.walmartimages.com/asr/d1745f6d-319b-4ca3-8f8e-5b9e5a6760b1_1.10d6e73bea4882ba44a4c6c05ed45c45.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgtVLU1cnluZ0-5VWE",61,"Circa Joan & David","Black","http://i5.walmartimages.com/dfw/dce07b8c-38bd/k2-_ba05672c-3a69-40d6-b4bd-5b75edb8c667.v1.jpg,https://i5.walmartimages.com/asr/8972c55a-905c-4b49-b569-ae4930a8080a_1.8751c87918d98803c715b47b92d75763.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphB7dm1cnluZ0-9Z_X",61,"Andrew Stevens","","https://i5.walmartimages.com/asr/24f733b1-6c6c-4d2b-993c-134088703de4_1.659639a8472af49903998f8b21d6c436.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphBZx11cnluZ0-9TvH",61,"Vince Camuto","Silver","https://i5.walmartimages.com/asr/ae30744d-f113-4f27-b244-a39d1a96bb83_1.d06143cf8b704acd270a0cb4024d05d6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVphEIuELJeJML43WSep",61,"Manitobah","","https://i5.walmartimages.com/asr/2d32609d-0012-4b18-b717-a7c7ecff99f1_1.9b7cd1307bbd488106f06062babb5129.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpi2XcSLJeJML43pnQc",61,"Tesh","Beige,Gray","https://i5.walmartimages.com/asr/99f8cc26-4023-4084-b397-8d3b42f32fdd_1.6dce2ac295bff2a11b7538e83930c15b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpjBNxkLJeJML43rMek",61,"Bloch","Silver,Black,Graphite,Purple Multi,Purple,Blue Multi","https://images-na.ssl-images-amazon.com/images/I/41K7hJy0pUL._SX395_QL70_.jpg,https://images-na.ssl-images-amazon.com/images/I/41K7hJy0pUL._US40_.jpg"
"AVpjR16K1cnluZ0-VGuX",61,"Nine West","Black","https://i5.walmartimages.com/asr/b00dbf04-057b-4044-bd58-c7a8bd8e5673_1.02ef3d3e08dbb6744ba20a3595fd1426.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe_i_91cnluZ0-bhJ9",60,"Indigo Rd.","Brown","https://i5.walmartimages.com/asr/4046f170-ba90-4872-8ccb-e32aa39a74c9_1.639050466b86bd7b07812d3da53c2958.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6cc2fa5e-89c5-412c-af48-0c38805596d3_1.a0ff75b349294288df70559f30928a01.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe-4QcLJeJML43zw3m",60,"G BY GUESS","Black","https://i5.walmartimages.com/asr/e8a02b60-548d-48be-bc6e-32ecc334bb5b_1.b910fa3e2cbda0367de68b17210571f5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe7YvUilAPnD_xREyl",60,"Pleaser","Neon Blue,Neon Green","https://i5.walmartimages.com/asr/8a10645b-bb50-497a-b230-93a7f422d491_1.a148c403b5e43ab93bc455eb58cea0b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe84ilLJeJML43zC-H",60,"Nike","","https://i5.walmartimages.com/asr/a9788d13-7dd4-4ab5-b711-c6e7d814b897_1.195a31975d63dff130d453da58cd44c9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpe93pD1cnluZ0-a7bQ",60,"New Balance","BlackBright Cherry SuedeTextile","https://i5.walmartimages.com/asr/12c4f73e-e880-4ce3-af16-fc17cb621cab_1.bf30a47b8eeff61314f092be8417bcbc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://s3.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_45.jpg,http://s1.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_lt.jpg,http://s1.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_sl.jpg,http://s2.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_rt.jpg,http://s3.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_tp.jpg,http://s3.shoes.com/images/br008/womens-new-balance-wl410-black-bright-cherry-suede-textile-424379_366_hl.jpg"
"AVpe96hi1cnluZ0-a8eb",60,"Klogs","Mahogany Smooth,Tigerberry","https://i5.walmartimages.com/asr/63626b32-eef5-4a31-8a5c-8ef5066bb969_1.a49d4af4b11bb6d30813428047de8281.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf1sUsLJeJML43ErU3",60,"Joan & David","Black","http://i.ebayimg.com/images/g/Q9QAAOSwBahVQtwf/s-l300.jpg,http://i.ebayimg.com/images/g/Q9QAAOSwBahVQtwf/s-l64.jpg,http://i.ebayimg.com/images/g/RCQAAOSwBahVQtwi/s-l64.jpg,http://i.ebayimg.com/images/g/BSoAAOSwrklVQtwn/s-l64.jpg,http://i.ebayimg.com/images/g/Nh8AAOSweW5VQtwr/s-l64.jpg,http://i.ebayimg.com/images/g/WFMAAOSwv0tVQtww/s-l64.jpg,http://i.ebayimg.com/images/g/BiUAAOSwrklVQtw1/s-l64.jpg,http://i.ebayimg.com/images/g/N18AAOSweW5VQtw9/s-l64.jpg,http://i.ebayimg.com/images/g/Bf8AAOSwNSxVQtxC/s-l64.jpg,http://i.ebayimg.com/images/g/RtMAAOSwBahVQtxG/s-l64.jpg,http://i.ebayimg.com/images/g/PCcAAOSwEeFVQtxO/s-l64.jpg,http://i.ebayimg.com/images/g/1oUAAOSwymxVQtxZ/s-l64.jpg,http://i.ebayimg.com/images/g/sn8AAOSwpDdVQtxe/s-l64.jpg"
"AVpf2mOqilAPnD_xjdoX",60,"Vince Camuto","","https://i5.walmartimages.com/asr/0093b747-8459-4677-a38d-46551cfc7cab_1.52f6b56cdcc59c5fe4f2bcf95936ee1e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf3yNn1cnluZ0-syOt",60,"SKECHERS","","https://i5.walmartimages.com/asr/00bfc5b1-6d66-441c-b58e-33bb2564d69f_1.a4ca26daddb26d395a8ad62c1beefe14.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf4rMfilAPnD_xj_p6",60,"VANS","","https://i5.walmartimages.com/asr/36f45c64-0737-41c2-b7fd-ebfdbe3b7eef_1.128ef0cabe34902758fb2e36c1807671.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpf5KSPLJeJML43FlSX",60,"Oneal",",","http://i.ebayimg.com/images/g/GWEAAOSwM4xXaTl3/s-l300.jpg,http://i.ebayimg.com/images/g/GWEAAOSwM4xXaTl3/s-l64.jpg"
"AVpf7gZBilAPnD_xkr6i",60,"Birki's","Wild Rose Nubuck","https://i5.walmartimages.com/asr/be1463b8-dbde-46a4-a218-eb315e7153c3_1.a0a4e671ebfdf76ecf4909c087bf643b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfB48filAPnD_xTZYL",60,"Sperry","",""
"AVpfBEl5ilAPnD_xTGiL",60,"Reef","Brown","http://i.ebayimg.com/images/g/IEAAAOxywh1TF3Pv/s-l300.jpg"
"AVpfblIl1cnluZ0-ko43",60,"VANS","Blue","https://i5.walmartimages.com/asr/5fda7cb5-5678-4578-80dd-0809b6ac45a2_1.7d80b426303cd3ef8d8eb2fa4f0f8746.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfe19J1cnluZ0-lgRH",60,"Sperry","",""
"AVpfEEoVilAPnD_xUI2v",60,"Marc Fisher","Taupe Leather","http://i5.walmartimages.com/dfw/dce07b8c-1a7e/k2-_d132fd19-c362-4303-9df8-ccc1bf05da74.v1.jpg?odnHeight=450&odnWidth=450"
"AVpfGbXXilAPnD_xU81H",60,"Puma","Dark DenimCabaretGold","https://i5.walmartimages.com/asr/35d1041a-149d-42a1-8026-c7f5ae72ca00_1.77a476909a02d1becb9737948077b909.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfHK6zLJeJML432ovk",60,"Caterpillar","","https://i5.walmartimages.com/asr/e3538494-ee08-4d05-a759-dbce11097ca5_1.598b89028cefe499852500f333bf01ab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfJla7ilAPnD_xWAn-",60,"Bearpaw","Hickory","https://i5.walmartimages.com/asr/33e19427-1959-451c-b716-03c365d859aa_1.acdce1e020af00e2c9aa73d08062571e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfJvERLJeJML433gAZ",60,"Alfani","","https://i5.walmartimages.com/asr/5a0c6c54-0010-4340-8701-5a9c0d8c5340_1.4c9a950f6cbf54f21c8dc9df82cd1a45.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfLYmO1cnluZ0-fkfu",60,"VANS","","https://i5.walmartimages.com/asr/36f45c64-0737-41c2-b7fd-ebfdbe3b7eef_1.128ef0cabe34902758fb2e36c1807671.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfOg7zLJeJML435Eci",60,"Alegria","Gold","http://i.ebayimg.com/images/g/F1AAAOSwiYFXJkX~/s-l300.jpg,http://i.ebayimg.com/thumbs/images/g/oHoAAOSw9NdXri4r/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/lXUAAOSwy-5XMgfS/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/UwMAAOSwMNxXaZ9C/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/yoQAAOSwPc9Wy6iX/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/2BEAAOSwzaJX7AAp/s-l200.jpg"
"AVpfOJ9y1cnluZ0-gew5",60,"Vince Camuto","Black","https://i5.walmartimages.com/asr/2b0eef5d-dee6-41dc-a13d-63f2e2ed6b43_1.b0d24056a32c0646bffb2e7072496e66.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfPMO8LJeJML435S2K",60,"SKECHERS","","https://i5.walmartimages.com/asr/b083597a-c7c8-4d79-b995-ffcdcf2ffd23_1.e1ab9b6f116d629908f81872111e418f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfppyOLJeJML43BLyI",60,"New Balance","YellowBlue","http://i.ebayimg.com/images/g/4EMAAOxyeZNTP3lD/s-l300.jpg"
"AVpfR6VPilAPnD_xYulN",60,"Born","","https://i5.walmartimages.com/asr/fcfd0040-588a-441e-a437-4733b594785b_1.b415532d6b332fd1567b55e5391cae31.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfS_EEilAPnD_xZEgB",60,"Caterpillar","","https://i5.walmartimages.com/asr/c262d0f2-de4e-43fb-a858-d029d104bf3e_1.598b89028cefe499852500f333bf01ab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfs2tBilAPnD_xgqzC",60,"BELLA VITA","",""
"AVpfT0I_1cnluZ0-iUpw",60,"Pleaser","Clear and Clear","https://i5.walmartimages.com/asr/9d542299-99b4-443e-812f-e554bea4762a_1.7a85565b22cdf25084345b257afd689e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfTMqFLJeJML436lYL",60,"Pleaser","Red Stretch Patent,White Stretch Patent","https://i5.walmartimages.com/asr/2efd8a12-458a-4592-92c6-22f435fc6504_1.d5c8385a88991c386954fb76c240fa12.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpftRwF1cnluZ0-pyyK",60,"SKECHERS","","https://i5.walmartimages.com/asr/c9ee7adf-c2a7-494c-8886-23141c86705c_1.b85bbe22d76b7255fd8ff20291a928c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpfUXzxLJeJML436-TI",60,"ANNE KLEIN SPORT","Blue","http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7338574115?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fndnw64EAJ6LYWovCJsvRjKMQ7DjboVIO-14.jpg&d=e9edd31fe5e94c17610758ffb5e17a4617be68eb,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7338574015?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FnMfZsd5vhKiq4Sua0X8dBN9FVY8j9O0g-14.jpg&d=0b8ff08b95dc88d9803a05cbc636321c8619c20a,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7338573715?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2F6P8qDrzUOSuSQKtakgH3oDEEOy39kb84-14.jpg&d=a665a314b6dc468ca505cb9880e54cfc1e1e9c77,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7338573815?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FBLD60bs4hTo8jDtQMileK8h6vtV1OcZ6-14.jpg&d=d301d2be429bc277ca1c63074d94d8f2fe8dd827,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7338573915?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2FlpzYmSNRO7IZ8nC20Fgl5NJiZqLJ8IEE-14.jpg&d=91b4d37e47a23d143f286e07aa5b2548c4144489,http://c.shld.net/rpx/i/s/pi/mp/26509/prod_7720199515?src=http%3A%2F%2Fi.shoeluv.com%2Fmedia%2Fndnw64EAJ6LYWovCJsvRjKMQ7DjboVIO-14.jpg&d=4a5f63564fefadafd9066f38943f646660252334"
"AVpfzbBjLJeJML43EBpj",60,"Novica","Beige,Purple","http://ak1.ostkcdn.com/images/products/6296727/Cotton-Wine-Delight-Blouse-India-72805aed-edd3-4b19-9436-68e463c80ac0_80.jpg"
"AVpfZzMbilAPnD_xbLAu",60,"Michael Kors","Orange","https://i5.walmartimages.com/asr/ab3f28e5-9b1c-4a9d-a6d0-4276b16306a6_1.17ccf3f7943344addfaefccf9392aadd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
"AVpgpXxT1cnluZ0-4cGf",60,"Sperry","",""
"AVphDhVRLJeJML43WKgO",60,"Franco Sarto","",""
"AVpiAeDBilAPnD_x_sq2",60,"ELLIE SHOES","GRN,Org,Yellow,Pink","https://i5.walmartimages.com/asr/c8a83167-621f-445b-83c5-269c0728c9cb_1.20d792d6093eb71b8df4433b98cf8362.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF"
